qid,type,question,gold,prediction,em,f1,chain_complete,gap_type,repair_steps,gold_support_titles,naive_bm25_top5_titles,arag_read_titles,arag_search_found_titles,reader_full_titles,naive_support_title_recall,arag_read_support_title_recall,arag_search_found_support_title_recall,reader_full_support_title_recall,support_title_recall,naive_evidence_entity_coverage,arag_read_evidence_entity_coverage,arag_search_found_evidence_entity_coverage,reader_full_evidence_entity_coverage,evidence_entity_coverage
e66957060baf11ebab90acde48001122,inference,Who is Amalie Adlerberg's stepfather?,"Karl Alexander, 5th Prince of Thurn and Taxis",Karl Alexander,0.0,0.4,True,complete,A+_enhancement,amalie adlerberg | duchess therese of mecklenburgstrelitz,albert visetti | amalie adlerberg | gerald rudolff ford,duchess therese of mecklenburgstrelitz,amalie adlerberg | duchess therese of mecklenburgstrelitz | fredericka elisabeth of saxeeisenach | gertrude of bavaria | mehdi abrishamchi | princess caroline of hessedarmstadt | sophie charlotte of württemberg | weekend marriage,albert e austin | albert visetti | alexander von hanstein count of pölzig and beiersdorf | amalie adlerberg | duchess therese of mecklenburgstrelitz | gerald rudolff ford | héctor barrantes | jerrold wexler | lolo soetoro | morris harvey,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
e1d2c3a708af11ebbd83ac1f6bf848b6,bridge_comparison,"Which film whose director is younger, Outlaw King or Gunman'S Walk?",Outlaw King,Outlaw King,1.0,1.0,True,complete,,david mackenzie director | gunmans walk | outlaw king | phil karlson,david mackenzie director | gunmans walk | la bestia humana | mwanawina i | outlaw king,,david mackenzie director | gunmans walk | outlaw king | phil karlson | tony curran,david mackenzie director | dking | gunmans walk | la bestia humana | miloš zličić | mwanawina i | outlaw king | phil karlson | tony curran | vadim vlasov,0.75,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
2e2fabfc095e11ebbdafac1f6bf848b6,comparison,"Which film was released more recently, Scandal At The Girls' School or One Dangerous Night?",Scandal At The Girls' School,Scandal At The Girls' School,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,one dangerous night | scandal at girls school,northside high school | one dangerous night | scandal at girls school,one dangerous night | scandal at girls school,one dangerous night | scandal at girls school,ananda balika vidyalaya kotte | dangerous night | dangerous night film | girls | girls school | methodist girls school | northside high school | one dangerous night | scandal at girls school,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0d4b4cfc0bde11eba7f7acde48001122,compositional,Which country Ronald Dewolf's father is from?,American,United States,0.0,0.0,True,complete,A+_enhancement,l ron hubbard | ronald dewolf,l ron hubbard | nayelly hernández | roberto savio | ronald dewolf,l ron hubbard,l ron hubbard | ronald dewolf,ali rahuma | baglan mailybayev | eleni gabremadhin | iraqi nationality law | khalid alhabib | l ron hubbard | list of victoria cross recipients of uncertain nationality | nayelly hernández | roberto savio | ronald dewolf,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
16915f740bdc11eba7f7acde48001122,compositional,Where was the place of death of the director of film Romulus And The Sabines?,Le Plessis-Bouchard,Le Plessis-Bouchard,1.0,1.0,False,missing_entities,A+_enhancement,richard pottier | romulus and sabines,brian kennedy gallery director | dana blankstein | olav aaraas | romulus and sabines | romulus and sabines 1945 film,richard pottier,brian kennedy gallery director | dance of death disambiguation | faces of death vi | luc besson | richard pottier | romulus and sabines | romulus and sabines 1945 film,brian kennedy gallery director | dana blankstein | ian barry director | jesse e hobson | olav aaraas | peter levin | richard pottier | romulus and sabines | romulus and sabines 1945 film | s n mathur,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
7cb81afc0bd911eba7f7acde48001122,compositional,What is the place of birth of the director of film The Return Of Swamp Thing?,New York,"Glen Cove, New York",0.0,0.6667,False,missing_entities,A+_enhancement,jim wynorski | return of swamp thing,olav aaraas | return of bulldog drummond | return of jack slade | return of swamp thing,,brian kennedy gallery director | jim wynorski | luc besson | place of birth | return of swamp thing,dick durock | ian barry director | jim wynorski | olav aaraas | peter levin | return of bulldog drummond | return of jack slade | return of swamp thing | swamp thing film | édouard niermans director,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
ff2926840bd911eba7f7acde48001122,compositional,Who is the father of the director of film The Thousand Faces Of Dunjia?,Yuen Siu-tien,Yuen Siu-tien,1.0,1.0,False,missing_entities,A+_enhancement,thousand faces of dunjia | yuen wooping,inoue masaru bureaucrat | lars eliasson | thousand faces of dunjia,yuen wooping,barthold butenschøn sr | brian kennedy gallery director | eystein glumra | hasanaga sadigov | luc besson | stephen v of hungary | thousand faces of dunjia,faces of death vi | ian barry director | inoue masaru bureaucrat | lars eliasson | obata toramori | paul brooke | peter hamel | thousand faces of dunjia | yasuichi oshima | yuen wooping,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
bf3aacfc086211ebbd5dac1f6bf848b6,bridge_comparison,"Which film has the director who is older, Aardram or Land And Freedom?",Land And Freedom,Land And Freedom,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,aardram | ken loach | land and freedom | suresh unnithan,aardram | ben palmer | land and freedom,,,aardram | ben palmer | dan milne | elliot silverstein | ken loach | land and freedom | logan sandler | rufus norris | scotty fox | suresh unnithan,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0
08292515088411ebbd6dac1f6bf848b6,comparison,"Which film came out first, Stella'S Oorlog or Sampathige Savaal?",Sampathige Savaal,Sampathige Savaal,1.0,1.0,True,complete,,sampathige savaal | stellas oorlog,kabani nadi chuvannappol | night of nights | operation leopard | sampathige savaal | stellas oorlog,,,fabulous senorita | kabani nadi chuvannappol | life is what you make it film | my little eye | night of nights | operation leopard | sampathige savaal | stellas oorlog | themmadi velappan | xxxy,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dfe5c5e8088211ebbd6dac1f6bf848b6,comparison,"Who was born later, Jean-Jacques Rousseau or Richard Cawley?",Richard Cawley,Richard Cawley,1.0,1.0,True,complete,,jeanjacques rousseau | richard cawley,jeanbaptiste rousseau orientalist | richard blund | richard cawley | richard de capella | robert greenbury,,place of birth,jacques rousseau painter | jeanbaptiste rousseau orientalist | jeanjacques rousseau | jonas de gélieu | richard blund | richard cawley | richard de capella | robert greenbury | thérèse levasseur | w augustus barratt,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.75,0.75
7b3f24c80bdd11eba7f7acde48001122,compositional,Where did the director of film Journal Of A Crime die?,New York,New York,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,journal of crime | william keighley,ian barry director | journal of crime | place of birth,,brian kennedy gallery director | dance of death disambiguation | faces of death vi | luc besson,božidar zečević | brian kennedy gallery director | ian barry director | journal of crime | karin fossum | motherland disambiguation | peter levin | place of birth | where was i | william keighley,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0
c6339a040bdd11eba7f7acde48001122,compositional,What is the place of birth of the director of film Growing Up Smith?,Melbourne,Australia,0.0,0.0,True,complete,,frank lotito | growing up smith,growing up smith,frank lotito | growing up smith,brian kennedy gallery director | frank lotito | growing up smith | luc besson | place of birth,brian kennedy gallery director | bruce smith poet | chen kunhou | frank lotito | growing up smith | ian barry director | jesse e hobson | lewis smith actor | olav aaraas | peter levin,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
9bdc27880bda11eba7f7acde48001122,compositional,What is the place of birth of the composer of song Bullet (Misfits Song)?,"Lodi, New Jersey","Lodi, New Jersey",1.0,1.0,False,missing_entities,A+_enhancement,bullet misfits song | glenn danzig,alexander courage | bullet misfits song | tarcisio fusco | walter robinson composer,,billy joel | bullet misfits song | in garden 1912 song | new york new york so good they named it twice | place of birth | touch my body,alexander courage | alexandru cristea | alonso mudarra | bullet misfits song | glenn danzig | michelangelo faggioli | peter dodds mccormick | petrus de domarto | tarcisio fusco | walter robinson composer,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
95fc33400bd911eba7f7acde48001122,compositional,What nationality is Prince Napoléon Bonaparte's father?,French,French,1.0,1.0,True,complete,A+_enhancement,jérôme bonaparte | prince napoléon bonaparte,prince napoléon bonaparte | théobald chartran,,,charles paul ernest count of bentheimsteinfurt | joseph watson footballer | jérôme bonaparte | napoléon joseph curial | napoléon joseph louis bontemps | prince napoléon bonaparte | princess maria clotilde of savoy | rachel félix | rené paul | théobald chartran,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
680863e20bdd11eba7f7acde48001122,compositional,Where was the place of death of the director of film Sensational Janine?,Gräfelfing,"Gräfelfing, Bavaria",0.0,0.6667,True,complete,B_repair,hans billian | sensational janine,brian kennedy gallery director | dana blankstein | michael govan | olav aaraas | sensational janine,hans billian,brian kennedy gallery director | dance of death disambiguation | faces of death vi | luc besson,brian kennedy gallery director | dana blankstein | hans billian | ian barry director | jesse e hobson | michael govan | olav aaraas | peter levin | s n mathur | sensational janine,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0
1c5985f60bde11eba7f7acde48001122,compositional,"What is the date of death of Charles Mills, 1St Baron Hillingdon's father?",4 October 1872,4 October 1872,1.0,1.0,True,complete,A+_enhancement,charles mills 1st baron hillingdon | sir charles mills 1st baronet,arthur mills 3rd baron hillingdon | charles mills 1st baron hillingdon | charles mills 2nd baron hillingdon | sir charles mills 1st baronet | theodred ii bishop of elmham,sir charles mills 1st baronet,charles drury | charles mills 1st baron hillingdon | charles mills 2nd baron hillingdon | charles mills massachusetts artist | sir charles mills 1st baronet,arthur mills 3rd baron hillingdon | charles drury | charles mills 1st baron hillingdon | charles mills 2nd baron hillingdon | charles mills massachusetts artist | charles n mills | charles wilson composer | etan boritzer | sir charles mills 1st baronet | theodred ii bishop of elmham,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
6034a51a093811ebbdaeac1f6bf848b6,comparison,"Do the movies Seven Sinners (1936 Film) and Everyday (Film), originate from the same country?",yes,yes,1.0,1.0,True,complete,,everyday film | seven sinners 1936 film,everyday film | seven sinners 1936 film | sisters of gion 1956 film | voice of bugle ann,,,everyday film | fatal lady | reunion 1936 film | second wife 1936 film | seven sinners 1936 film | seven sinners 1940 film | shadow of chinatown | sisters of gion 1956 film | south sea sinner | voice of bugle ann,1.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.25,0.25
01245b60088411ebbd6dac1f6bf848b6,bridge_comparison,"Which film has the director born later, Occhio, Malocchio, Prezzemolo E Finocchio or Jailhouse Rock (Film)?","Occhio, Malocchio, Prezzemolo E Finocchio","Occhio, Malocchio, Prezzemolo E Finocchio",1.0,1.0,True,complete,,jailhouse rock film | occhio malocchio prezzemolo e finocchio | richard thorpe | sergio martino,claude weisz | jailhouse rock film | occhio malocchio prezzemolo e finocchio,,brian kennedy gallery director | jailhouse rock film | luc besson | place of birth,claude weisz | fred roy krug | jacques décombe | jailhouse rock film | occhio malocchio prezzemolo e finocchio | richard thorpe | sepideh farsi | sergio martino | w augustus barratt | yolonda ross,0.5,0.0,0.25,1.0,1.0,0.5,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334
6392cf220bde11eba7f7acde48001122,compositional,What is the place of birth of Henrik Selberg's father?,Flora,Flora,1.0,1.0,True,complete,,henrik selberg | ole michael ludvigsen selberg,arthur beauchamp | cleomenes ii | henrik selberg | inoue masaru bureaucrat | ole michael ludvigsen selberg,ole michael ludvigsen selberg,henrik selberg | sigmund selberg,anacyndaraxes | arthur beauchamp | cleomenes ii | henrik selberg | inoue masaru bureaucrat | john templeton botanist | obata toramori | ole michael ludvigsen selberg | sigmund selberg | takayama tomoteru,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
21906d320bde11eba7f7acde48001122,compositional,Where did M. K. Muthu's father die?,kauvery hospital,Chennai,0.0,0.0,True,complete,,m k muthu | m karunanidhi,m k muthu | where was i,m k muthu,barthold butenschøn sr | eystein glumra | hasanaga sadigov | place of birth | stephen v of hungary,beaulieusurloire | dance of death disambiguation | m k muthu | m karunanidhi | motherland disambiguation | place of birth | place of origin | sennedjem | vellacci | where was i,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0
474ea44a0bb011ebab90acde48001122,inference,"Who is the paternal grandfather of James Fitzgerald, 8Th Earl Of Desmond?","James FitzGerald, 6th Earl of Desmond",James FitzGerald,0.0,0.5,False,missing_entities,A+_enhancement | B_repair,james fitzgerald 8th earl of desmond | thomas fitzgerald 7th earl of desmond,james fitzgerald 8th earl of desmond | john fitzgerald 4th earl of desmond | john fitzgerald de facto 12th earl of desmond | maurice fitzgerald 9th earl of desmond | thomas fitzgerald 5th earl of desmond,thomas fitzgerald 7th earl of desmond,james fitzgerald 6th earl of desmond | james fitzgerald 8th earl of desmond | john fitzgerald de facto 12th earl of desmond | maurice fitzgerald 9th earl of desmond | thomas fitzgerald 7th earl of desmond,james fitzgerald 1st earl of desmond | james fitzgerald 6th earl of desmond | james fitzgerald 8th earl of desmond | john fitzgerald 4th earl of desmond | john fitzgerald de facto 12th earl of desmond | maurice fitzgerald 2nd earl of desmond | maurice fitzgerald 9th earl of desmond | thomas butler 10th earl of ormond | thomas fitzgerald 5th earl of desmond | thomas fitzgerald 7th earl of desmond,0.5,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0
063270da08af11ebbd83ac1f6bf848b6,bridge_comparison,"Which film has the director who was born later, Attack Of Life: The Bang Tango Movie or King Kong (2005 Film)?",Attack Of Life: The Bang Tango Movie,Attack Of Life: The Bang Tango Movie,1.0,1.0,False,missing_entities,A+_enhancement,attack of life bang tango movie | drew fortier | king kong 2005 film | peter jackson,attack of life bang tango movie | king kong 2005 film | mousa kraish,dragon eyes,attack of life bang tango movie | brian kennedy gallery director | king kong 2005 film | king kong escapes | luc besson | peter jackson | place of birth,attack of life bang tango movie | drew fortier | king kong 2005 film | king kong escapes | king kong lives | kiss me not on eyes | mousa kraish | peter jackson | saathi companion | w augustus barratt,0.5,0.0,0.75,1.0,1.0,0.5,0.0,0.6666666666666666,0.8333333333333334,0.8333333333333334
