dataset,qid,type,em,f1,risk_score,graph_audit_score,risk_bin,audit_state,gap_type,answer_selected,answer_not_selected,chain_incomplete,residual_graph_gap,unrepaired_incomplete
hotpot,5a8a48ee55429930ff3c0d66,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a77137455429972597f142a,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a750ccc5542993748c897a8,comparison,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a7a73e45542996c55b2ddb6,bridge,0.0,0.3333,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a81dacc55429926c1cdada0,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac3b39e554299204fd21e09,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8e16a5554299068b959e58,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a73677455429901807db030,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a733c925542991f9a20c6b7,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8b59a65542995d1e6f137c,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a70f39c5542994082a3e429,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab2b7405542991669774069,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a749af055429979e28829b7,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab1cdf8554299722f9b4c84,bridge,0.0,0.8,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a831fcc55429940e5e1a96a,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8ba9d255429971feec4759,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a76fe7b5542994aec3b71b2,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7a9ed55542995eb53be87d,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae0f4645542997b2ef7d0aa,bridge,0.0,0.6667,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a89e3995542992e4fca844d,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a74994a55429974ef308c2e,bridge,0.0,0.6667,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7e6df35542997cc2c47544,bridge,0.0,0.4,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac3126f5542995ef918c0e8,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5add647a5542995b365fab26,comparison,0.0,0.2222,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a8389445542996488c2e450,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a75f7db5542994ccc918670,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac3a2f35542993915413856,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac1795f5542994ab5c67d5f,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a74adb455429916b01641c6,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8c87aa554299653c1aa0ac,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8b57f25542995d1e6f1371,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ae552bb55429908b63265d9,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae657d55542995703ce8b5b,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ac4e13f554299076e296e2d,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5abe76c255429965af743f15,comparison,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a8b24f955429949d91db4cd,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a86ac555542996432c571e4,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a75a76b5542992db9473697,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac13a3d5542996f0d89cc75,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac31066554299741d48a19d,bridge,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ade18df5542990dbb2f7f53,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5adde3a45542997545bbbdc2,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae3e1e95542994393b9e78b,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7c25035542997c3ec972e5,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab42ef55542991751b4d6d9,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8d838955429941ae14dfe5,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7e035d5542997cc2c474f6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a72a3c45542994cef4bc3ac,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8e43455542990e94052aa1,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac274fc55429963665199c1,bridge,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ab55e015542992aa134a2d3,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5abe50b45542991f6610613f,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5abcce3355429965836004a5,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5addfe1c5542995b365fabaf,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a79c6a55542994bb9457091,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8bbfb15542995e66a474f6,comparison,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7183575542994082a3e85e,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a79bed05542994bb9457053,comparison,0.0,0.2857,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab4da5b55429942dd415f96,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab8903555429916710eb08e,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a776b82554299373536026f,bridge,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a80541d5542996402f6a4d2,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae3f4fe5542995ad6573ce8,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae064985542993d6555eb47,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae4b5935542995ad6573e27,comparison,0.0,0.8,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae39f405542991a06ce9a02,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ab96ecb5542996be20204e6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a75428b55429916b01642c8,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8f7e785542992414482ae6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab2082f554299722f9b4c9f,comparison,0.0,0.8,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a8b3c0055429949d91db4f8,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a89a92a55429946c8d6e98c,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7662745542992db9473786,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac38ce255429939154137c2,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a77388e55429966f1a36cb1,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a81d1f0554299676cceb0ee,bridge,0.0,0.8,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab42e55554299753aec5a53,comparison,0.0,0.6667,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a8778d25542994846c1cd89,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ab45a0b5542991779162c7e,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a855ca15542992a431d1b12,bridge,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,91edc89c0bdc11eba7f7acde48001122,compositional,0.0,0.2857,4,2,4+,repaired_incomplete,disconnected,False,True,True,True,False
2wiki,cd80e22a08d711ebbd9aac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,ab94845c0baf11ebab90acde48001122,inference,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
2wiki,d347b6500bdb11eba7f7acde48001122,compositional,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,672e556408de11ebbd9eac1f6bf848b6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,396b04e7089911ebbd77ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,f6e8ecc80bae11ebab90acde48001122,inference,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,390da94e08a411ebbd7cac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,01b2d6ae0bdd11eba7f7acde48001122,compositional,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,21eb30140bde11eba7f7acde48001122,compositional,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,8c6ba65608e511ebbda4ac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,435eb4480baf11ebab90acde48001122,inference,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,2cc66d74089011ebbd72ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,95f1b1b6087511ebbd67ac1f6bf848b6,bridge_comparison,1.0,1.0,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
2wiki,fcc41df80bda11eba7f7acde48001122,compositional,0.0,0.6667,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,eec1dcfb08b911ebbd88ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,d64d24180bd911eba7f7acde48001122,compositional,0.0,0.6667,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,5d18eb8408e311ebbda4ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,8b16280408ce11ebbd94ac1f6bf848b6,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,8dfa054a0bda11eba7f7acde48001122,compositional,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,a7f5782a0bdb11eba7f7acde48001122,compositional,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,9f500386089111ebbd73ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,95561eb008e111ebbda2ac1f6bf848b6,bridge_comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,f8819f3308a011ebbd78ac1f6bf848b6,bridge_comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,22a62e140bde11eba7f7acde48001122,compositional,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,f64d2f04086111ebbd5dac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,fec1cc4a087911ebbd67ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,0729da3c0bde11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,65a915cc0bda11eba7f7acde48001122,compositional,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,77dc576a0bdd11eba7f7acde48001122,compositional,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,d18d25fa084f11ebbd56ac1f6bf848b6,bridge_comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,1a3535d20bdd11eba7f7acde48001122,compositional,1.0,1.0,2,2,2,repaired_incomplete,disconnected,True,False,True,True,False
2wiki,cab3205608d411ebbd98ac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,06df84220bda11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,36ecf33a0bde11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,c2ccbd23087811ebbd67ac1f6bf848b6,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,ce9cda1608a111ebbd79ac1f6bf848b6,comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,c4bdfbea08c911ebbd92ac1f6bf848b6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,500cf3b40bda11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,f0441dea0bd911eba7f7acde48001122,compositional,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,afc5b57c0bdd11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,e66957060baf11ebab90acde48001122,inference,0.0,0.4,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,e1d2c3a708af11ebbd83ac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,2e2fabfc095e11ebbdafac1f6bf848b6,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,0d4b4cfc0bde11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,16915f740bdc11eba7f7acde48001122,compositional,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,7cb81afc0bd911eba7f7acde48001122,compositional,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,ff2926840bd911eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,bf3aacfc086211ebbd5dac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,08292515088411ebbd6dac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,dfe5c5e8088211ebbd6dac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,7b3f24c80bdd11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,c6339a040bdd11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,9bdc27880bda11eba7f7acde48001122,compositional,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,95fc33400bd911eba7f7acde48001122,compositional,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,680863e20bdd11eba7f7acde48001122,compositional,0.0,0.6667,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,1c5985f60bde11eba7f7acde48001122,compositional,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,6034a51a093811ebbdaeac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,01245b60088411ebbd6dac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,6392cf220bde11eba7f7acde48001122,compositional,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,21906d320bde11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,474ea44a0bb011ebab90acde48001122,inference,0.0,0.5,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,063270da08af11ebbd83ac1f6bf848b6,bridge_comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,dcfe2a500bd911eba7f7acde48001122,compositional,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
2wiki,16a549d40bb011ebab90acde48001122,inference,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,8cdd86760baf11ebab90acde48001122,inference,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,a00f22640bdb11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,4ca173ac0bdb11eba7f7acde48001122,compositional,0.0,0.6667,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,3bb9590e0bb011ebab90acde48001122,inference,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,a638412a0bdb11eba7f7acde48001122,compositional,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
2wiki,f4a616ac0bae11ebab90acde48001122,inference,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,1222be100baf11ebab90acde48001122,inference,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,080aff1c0bde11eba7f7acde48001122,compositional,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,1c0f99380bdd11eba7f7acde48001122,compositional,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,04f1ab4808c611ebbd90ac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,38056cd40bde11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,4925ce16086c11ebbd61ac1f6bf848b6,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,3e5580c00bb011ebab90acde48001122,inference,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,f66aecd208bc11ebbd89ac1f6bf848b6,bridge_comparison,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,6a667eb40bdb11eba7f7acde48001122,compositional,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,c8edf21008d811ebbd9cac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,bbc587ba0bda11eba7f7acde48001122,compositional,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,6b0a2728087811ebbd67ac1f6bf848b6,comparison,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
2wiki,f7c2a5380bdd11eba7f7acde48001122,compositional,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,c664947c086f11ebbd62ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,20d63fe60bdb11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,b897a2aa08cb11ebbd92ac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,060cb332087711ebbd67ac1f6bf848b6,comparison,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
2wiki,c2c7992e08bd11ebbd8aac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,77bf469e0bdc11eba7f7acde48001122,compositional,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,77f5a3dc0bb011ebab90acde48001122,inference,0.0,0.5714,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,3c9ec66a089011ebbd72ac1f6bf848b6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,20806979089c11ebbd78ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,8afe75c40bda11eba7f7acde48001122,compositional,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,85cc412008b611ebbd88ac1f6bf848b6,bridge_comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,1eb0c10808d611ebbd98ac1f6bf848b6,bridge_comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,6db45b3208bf11ebbd8aac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,1a76997408a311ebbd7bac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,c7ea6b080baf11ebab90acde48001122,inference,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,391fed160bb011ebab90acde48001122,inference,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,714be734088c11ebbd6fac1f6bf848b6,bridge_comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,55660c0a086b11ebbd5fac1f6bf848b6,bridge_comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,5f2bce30088111ebbd6dac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,28986e180bde11eba7f7acde48001122,compositional,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
2wiki,008b58060baf11ebab90acde48001122,inference,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,7be06c080baf11ebab90acde48001122,inference,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,952c943508a311ebbd7bac1f6bf848b6,comparison,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
2wiki,fbef09ef089511ebbd75ac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,f3fb7e0708b411ebbd88ac1f6bf848b6,bridge_comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
2wiki,c4f5ca80089611ebbd76ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,086e57720bdb11eba7f7acde48001122,compositional,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,803aef7808d311ebbd96ac1f6bf848b6,bridge_comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,40b3f66a08cb11ebbd92ac1f6bf848b6,comparison,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
2wiki,f7a6322e08c511ebbd8fac1f6bf848b6,bridge_comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
2wiki,9bdf26a0085a11ebbd5cac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,bf3fd3ba08cd11ebbd93ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,2e4716e6089d11ebbd78ac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,61c4c7c008de11ebbd9eac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,3717fcf80bdc11eba7f7acde48001122,compositional,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,76b367b4088311ebbd6dac1f6bf848b6,bridge_comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,69ef20980bdc11eba7f7acde48001122,compositional,1.0,1.0,2,2,2,repaired_incomplete,disconnected,True,False,True,True,False
2wiki,ab1d47a108d211ebbd96ac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,2b81a68e099611ebbdb0ac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
2wiki,e0681b8c0bda11eba7f7acde48001122,compositional,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,57c12b50094711ebbdaeac1f6bf848b6,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,237d904a0bdc11eba7f7acde48001122,compositional,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
2wiki,2c06f0a60bde11eba7f7acde48001122,compositional,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,21852d1e0bde11eba7f7acde48001122,compositional,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
2wiki,3c9020cd097811ebbdb0ac1f6bf848b6,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,84d526bd088711ebbd6dac1f6bf848b6,bridge_comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
2wiki,6b6a5a7f092e11ebbdaeac1f6bf848b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
