qid,question,prediction,gold,em,f1,error
5a846c005542990548d0b2b3,"What phone series serves as the successor to phones officially unveiled at the ""Samsung Unpacked 2015"" event?",Samsung Galaxy S6 line,The S7 series,0,0.0000,
5ac308135542990b17b154f4,"Christopher I of Denmark succeeded his brother, who was king during what period?",1250 to 1252,1241 until his death in 1250,0,0.2222,
5ab29624554299545a2cf9b5,"Who was most well-known as a radio personality and disc jockey, John Garabedian or Charles A. Agemian?",John Garabedian,John H. Garabedian,0,0.8000,
5ae17a9b5542990adbacf7a2,Was the band The Shins formed before the band Paramore?  ,Yes,yes,1,1.0000,
5a85b2d95542997b5ce40028,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,Eenasul Fateh,Eenasul Fateh,1,1.0000,
5a8e3ed7554299068b959e82,"Which band did this American businessman, music publisher, writers' representative, filmmaker and record label executive manage while simultaneously managing this group of the album ""More Hot Rocks?""",The Rolling Stones,the Beatles,0,0.0000,
5a83ab355542990548d0b218,Who was a higher ranked tennis player: Paola Suárez or Michael Venus?,unknown,Paola Suárez,0,0.0000,
5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,# Voice Actor for Homer Simpson,Daniel Louis Castellaneta,0,0.0000,
5a7616755542992d0ec06028,"Where is the county seat for people living in Henderson Point, Mississippi?",Gulfport and Biloxi,"Gulfport, Biloxi",0,0.8000,
5a8d7edc55429941ae14dfdc,Are San Antonio International Airport and Yakutat Airport in the same country?,Yes,yes,1,1.0000,
5ac2546a554299636651997b,"Who has released more studio albums, Candlelight Red or Motion City Soundtrack?",unknown,Motion City Soundtrack,0,0.0000,
5ae1412a55429920d523434c,Are Prológica CP-400 and Atari ST both personal computers?,Yes,yes,1,1.0000,
5ade286e5542997c77aded81,Which band has been around longer Catfish and the Bottlemen or The Lumineers?,unknown,The Lumineers,0,0.0000,
5a8241a855429940e5e1a819,The Sports Museum is a non-profit museum currently located in what multi-purpose arena that opened in 1995?,TD Garden,TD Garden,1,1.0000,
5ab6238e554299710c8d1e6d,When Copsi was made earl of Northumbria he went back to reside in a town at the confluence of which two rivers?,River Tyne and River Team,Ouse and Foss,0,0.2500,
5a738fb4554299623ed4abf9,"Which of these is further south in China, the Pulandian District or Kaiyuan, Liaoning?",### Geographic Context of Pulandian District,Pulandian District,0,0.5714,
5a7a15d35542996a35c170c4,In what city does a Christian minister who won the singles title with Jan Kodes in the 1970 French Open currently reside?,unknown,"Perth, Western Australia",0,0.0000,
5a791ce955429974737f798e,Brett McClure competed in the pommel horse event at the 2001 Goodwill Games in what Australian province?,Queensland,Queensland,1,1.0000,
5a8aed1755429950cd6afbf1,Are Fastbacks and Local Natives both from the same US state?,no,no,1,1.0000,
5a78daf855429970f5fffdae,"Which game was released first, Icehouse pieces or Kill Doctor Lucky?",Icehouse pieces,Icehouse pieces,1,1.0000,
5a82bc7455429940e5e1a926,In what movie did the male star of a movie about a widowed 37-year-old woman also star in in the year 1993?,unknown,"""Red Rock West""",0,0.0000,
5ab4774d5542991751b4d781,Crash is similar to what 16th century British card game in the sense that there is no betting?,unknown,"In Crash, there is no betting, as in Brag",0,0.0000,
5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?,Canary Islands,"Canary Islands, Spain",0,0.8000,
5ab6c47e55429954757d3368,Adam Fox was one of the first members of an informal literary discussion group associated with what University?,University of Oxford,"University of Oxford, England",0,0.8571,
5a7ce444554299683c1c63c1,Who played the crime boss considered the father of modern organized crime in the 1997 drama Hoodlum?,unknown,Andy García,0,0.0000,
5ae4932855429970de88d9b8,Which  American chain of bakery-café fast casual restaurants sponsored Bill Steers Men's 4-Miler,Panera Bread,Panera Bread Company,0,0.8000,
5ade7fa3554299728e26c727,what is the english name of Émile Verdets editorial?,unknown,Annals of Chemistry and of Physics,0,0.0000,
5a79240955429974737f79a4,"Which dog is native to France, the Basset Bleu de Gascogne or the Bulldog?",Basset Bleu de Gascogne,Basset Bleu de Gascogne,1,1.0000,
5a8ec7cc5542995a26add518,"Which was published more frequently, Popular Science or Girlfriends?",unknown,Girlfriends,0,0.0000,
5a8a2e465542996c9b8d5e32,In what county did Michael Ola attend high school?,unknown,"Clayton County, Georgia, United States",0,0.0000,
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,director,director,1,1.0000,
5adc2ae5554299438c868d64,Are Yucca and Rodgersia both perennials?,### Taxonomic and Growth Habit Overview,yes,0,0.0000,
5ae2cbc9554299495565db36,"Which character did Tamzin Outhwaite play first: Connie (on ""Inside No. 9"") or Melanie Owen (""EastEnders"")?",Melanie Owen,Melanie Owen,1,1.0000,
5a773d8955429966f1a36cc4,What is the first year that the second largest university in Alabama fielded a football team?,unknown,1892,0,0.0000,
5ae4bb1255429913cc2044e7,"Does Linzhou, Henan have a larger population than Xingcheng?",unknown,yes,0,0.0000,
5a8e5f1f5542995a26add4d6,"Which dog is believed to dispel ghosts and evil spirits, Segugio Italiano or Sapsali?",Sapsali,Sapsali,1,1.0000,
5adf53dc5542995534e8c791,Who has more productions under their belt Ridley Scott or Elmer Clifton?,unknown,Ridley Scott,0,0.0000,
5ac176555542994d76dcce47,What profession does H. L. Mencken and Albert Camus have in common?,writers,journalist,0,0.0000,
5a7b88165542997c3ec971fe,"In what town does the one-time star of ""And There's More"" now live?",unknown,Rochdale,0,0.0000,
5a8e0cb85542995085b373b2,"Which film was released first, The Celluloid Closet or Station to Station?",The Celluloid Closet,The Celluloid Closet,1,1.0000,
5ade8b2655429975fa854eff,"What is the nickname of this American retired airline captain celebrated for his water landing with Jeffrey Skiles, after a bird strike and being unable to reach an airport?",Captain Sully,Sully,0,0.6667,
5a8782f25542996e4f308818,Live Acoustic America features a cover of a Beatles song that peaked at what number in the United Kingdom?,unknown,4,0,0.0000,
5ae0ba1155429924de1b7156,Leonard Logsdail had a cameo role in the biographical film directed by whom?,Martin Scorsese,Martin Scorsese,1,1.0000,
5ae0038655429925eb1afbe0,"Which is a Macedonian weekly, Hänt Extra or Tea Moderna?",**Macedonian Weekly Publications: Clarifying the Options**,Tea Moderna,0,0.0000,
5a89e47f5542992e4fca8457,The university where Rolf Martin Theodor Dahlgren worked as a professor has how many employees?,unknown,"9,000",0,0.0000,
5a7af1a955429931da12c98f,Which Karakoram mountain is higher: Distaghil Sar or The Crown,unknown,Distaghil Sar,0,0.0000,
5a7b8cc7554299294a54a9ea,"Mr. Wilson's Cabinet of Wonder: Pronged Ants, Horned Humans, Mice on Toast, and Other Marvels of Jurassic Technology is a book about a museum that is located in which city ?",Los Angeles,Los Angeles,1,1.0000,
5a8a573355429970aeb7029a,"The ""unofficial national anthem"" of Australia is the basis for the nickname of what soccer team?",unknown,Australian women's national soccer team,0,0.0000,
5adc020a5542994650320c4c,Are Jeff Ragsdale and Millard Webb both authors?,no,no,1,1.0000,
5a851b0d5542997175ce1f7f,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,Yes,yes,1,1.0000,
5abaee845542996606241696,"On February 25, 2017 tony Harrison lost the the International Boxing Federation light middleweight world title to a boxer from what state?",unknown,Maryland,0,0.0000,
5aba9d7955429901930fa85f,Which actor/actress from Overnight Delivery was born in New Orleans?,unknown,Reese Witherspoon,0,0.0000,
5a8ec02e5542995a26add501,Which American sketch comedy television series starring John C. Reilly was produced by Abso Lutely Productions?,Check It Out! with Dr. Steve Brule,Check It Out!,0,0.6000,
5ae54c085542992663a4f1c4,What are some other areas that share a common deer species with the forests of Mara and Mondrem?,unknown,"New Zealand, Canada, the United States, the Falkland Islands, and Peru.",0,0.0000,
5a8d0e4e5542994ba4e3dbbf,Which former Republican won the presidential nomination at the 2012 United States Libertarian National Convention? ,Gary Johnson,Gary Earl Johnson,0,0.8000,
5a866c04554299211dda2b25,Are Pterostyrax and Dregea both native to Asia?,Yes,yes,1,1.0000,
5adce3b95542990d50227d56,What profession is shared by both Monty Banks and George Seaton?,film directors,film director,0,0.5000,
5a7a96555542990198eaf159,Who starred in more films Margaret Landon or Elizabeth Taylor?,unknown,Dame Elizabeth Rosemond Taylor,0,0.0000,
5ae4ec1e5542990ba0bbb19b,"In between The Bears and I and Oceans which was released on July 31, 1974, by Buena Vista Distribution?",The Bears and I,The Bears and I,1,1.0000,
5a711c535542994082a3e59b,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what? ,political party,Albanian political party in Montenegro,0,0.5714,
5a8f1adc554299458435d577, John DiMaggio voices the character Shnitzel on Cartoon Network series created by who?,unknown,C. H. Greenblatt,0,0.0000,
5a78d38455429970f5fffd94,Who is one other client that is represented by the same person that also represents a barrister at Doughty Street Chambers?,George Clooney,Angelina Jolie,0,0.0000,
5a7ced4355429909bec76895,"Which was released first, Gasland or To Shoot an Elephant?",unknown,To Shoot an Elephant,0,0.0000,
5abd0097554299700f9d7956,What is the scentific name of the butterfly that is widespread in the seventh-largest country in the world?,unknown,I. helicon,0,0.0000,
5ab9bb8355429970cfb8eb8b,"At what school is the individual who was awarded the 2012 Nobel Prize in Physics, jointly with David J. Wineland, a professor?",unknown,Collège de France,0,0.0000,
5ac156d05542994ab5c67ce9,Was Cars 2 released by the same company which used songs written by Lin-Manuel Miranda in another of its movies?,# Release Company and Lin-Manuel Miranda Connection,yes,0,0.0000,
5a8b3af455429971feec467b,Blinding Edge Pictures produced which 2000 film starring Bruce Willis?,Unbreakable,Unbreakable,1,1.0000,
5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",unknown,Cyrtanthus,0,0.0000,
5ae38b115542990afbd1e183,Who played a more important role in the church George Albert Smith or Wong Jing?,unknown,George Albert Smith,0,0.0000,
5a7a7dc15542994f819ef1f2,"Who was born first, Andy Warhol or Alexander Butler?",unknown,Alexander Butler,0,0.0000,
5a80e468554299260e20a1a9,Was Suzanne Chun Oakland a member of the upper of lower chamber of the Hawaii State Legislature?,lower chamber,lower chamber,1,1.0000,
5ab57022554299637185c59e, Are Isaac Asimov and Michael Cunningham both American writers?,Yes,no,0,0.0000,
5ac079e9554299294b218fff,What organization does Rosyth Dockyard and Queen Elizabeth-class aircraft carrier have in common?,Royal Navy,Navy,0,0.6667,
5adea9ea55429939a52fe934,"What was the name of the fanzine that interviewed the Sex Pistols bassist when he was in the band ""The Flowers of Romance?""",unknown,SKUM,0,0.0000,
5abbdb195542993f40c73bf1,"Which is larger, Garajonay National Park or Guadarrama National Park?",unknown,Sierra de Guadarrama National Park,0,0.0000,
5abe4fd95542991f6610613d,"Swingin' Down Yonder is the first full-length, 12-inch album recorded by a singer known by what nickname?",The King of Cool,"""King of Cool""",1,1.0000,
5a7a96b055429941d65f26d7,What is the central institution of Cheyenne Indian tribal governance that Ehyophsta was not a member of?,Northern Cheyenne Constitutional Court,the Council of Forty-four,0,0.0000,
5ac514d05542994611c8b372,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,Wilhelm Filchner,Second German Antarctic Expedition of 1911–12 under Wilhelm Filchner.,0,0.3636,
5a728dc65542992359bc30ef,What fellow Turkish footballer did Darko Kovačević form an offensive partnership with during his tenure at Real Sociedad?,Nihat Kahveci,Nihat Kahveci,1,1.0000,
5a8c2d23554299240d9c20b7,Who directed the 2007 film which  Sasson Gabai won an Ophir Award for?,unknown,Eran Kolirin,0,0.0000,
5a84b6e15542991dd0999daa,Both Mulled wine and Blue Lagoon are considered primarily alcoholic or non-alcoholic?,## Classification of Mulled Wine and Blue Lagoon,alcoholic,0,0.0000,
5a84b5975542991dd0999da3,In what ecclesiastical province is Stephen Conway currently part of?,unknown,Province of Canterbury,0,0.0000,
5a70f9335542994082a3e46a,"Which magazine is published more in a year, Essence or Alt for Damerne?",unknown,ALT for Damerne,0,0.0000,
5a7dedef5542995f4f40231a,"Which English actor, comedian and singer is featured in Chalk and Cheese?",Ken Barrie,Michael Patrick Smith,0,0.0000,
5a884adb5542996e4f308938,Are Eryngium and Arnebia in the same kingdom of life forms?,unknown,yes,0,0.0000,
5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,unknown,no,0,0.0000,
5ade8ad95542992fa25da7b8,Was Talking Heads and Man or Astro-man? formed further north?,unknown,Talking Heads,0,0.0000,
5a8d40715542994ba4e3dc3a,This annual event held in several major cities in Finland is one of many all-night arts festival whose name is given to areas of high latitude in the weeks around what?,summer solstice,the summer solstice,1,1.0000,
5a80b322554299485f5986c8,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",278th episode,278th episode,1,1.0000,
5ab6369655429953192ad2a1,Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia,1,1.0000,
